TEXT,FROM_USER,CREATED_AT
RT @ByzCapp: Google Drive tar-pit opening now #LAWDI,ekansa,"Sat, 02 Jun 2012 13:39:41 +0000"
Google Drive tar-pit opening now #LAWDI,ByzCapp,"Sat, 02 Jun 2012 13:38:48 +0000"
"RT @tmtn: #lawdi consensus: link to http://t.co/9HSyOyOb, http://t.co/eucGuy2J, and http://t.co/aehYoT61 if and when you can.",eltonteb,"Sat, 02 Jun 2012 13:38:18 +0000"
"#lawdi this discussion of vocabularies and best practices for names, places, etc. is VERY useful. Should disseminate widely.",classicslib,"Sat, 02 Jun 2012 13:38:14 +0000"
You can perform concordance across the geo thesauri datasets using YQL example here: http://t.co/JA0xvawc #lawdi,portableant,"Sat, 02 Jun 2012 13:38:06 +0000"
"@sebhth the more you point to stable URIs, the more likely they'll appear and be Googleable #lawdi",eltonteb,"Sat, 02 Jun 2012 13:37:49 +0000"
For example: http://t.co/EskMz998 #lawdi,JD_PhD,"Sat, 02 Jun 2012 13:37:31 +0000"
"#lawdi consensus: link to http://t.co/9HSyOyOb, http://t.co/eucGuy2J, and http://t.co/aehYoT61 if and when you can.",tmtn,"Sat, 02 Jun 2012 13:37:29 +0000"
"Thou shalt use VIAF (for authors)! (Thus says the #lawdi). Pleaides for places, Geonames for other places",ekansa,"Sat, 02 Jun 2012 13:35:57 +0000"
For geodata #lawdi there's http://t.co/xCHIjUMf Yahoo geoplanet rdf http://t.co/DmO9gbEz and also Factual (@twbell) http://t.co/RrLNdXRC,portableant,"Sat, 02 Jun 2012 13:35:43 +0000"
"@sebhth for mints, http://t.co/n5YJZ3Pb will relate it to Pleiades; but for find-spots Geonames allows you to hook into modern places #lawdi",eltonteb,"Sat, 02 Jun 2012 13:35:42 +0000"
#lawdi @sebhth http://t.co/RmFNmmJA,paregorios,"Sat, 02 Jun 2012 13:34:22 +0000"
Qui tacet consentire videtur: Use #VIAF! http://t.co/soTMgi71 #lawdi,JD_PhD,"Sat, 02 Jun 2012 13:34:14 +0000"
#lawdi consensus per @sebhth point to http://t.co/Dr2OtDIy,paregorios,"Sat, 02 Jun 2012 13:33:27 +0000"
"#lawdi @chrpr Notes that Dublin Core is much more than elements, has lots of deep thinking and ties to LOD",ekansa,"Sat, 02 Jun 2012 13:32:35 +0000"
#lawdi Article on DCMI as more than an element set: http://t.co/EeMxLCtY,chrpr,"Sat, 02 Jun 2012 13:32:32 +0000"
What's the status of your rdf cookbook for DH @paregorios #lawdi There's real scope for a collaborative how to implement best practice guide,portableant,"Sat, 02 Jun 2012 13:32:22 +0000"
@sebhth to Dublin Core #dcmi: Make it easy for the rest of us to figure out how to use you! #lawdi,JD_PhD,"Sat, 02 Jun 2012 13:32:19 +0000"
@sebhth DIY markup by using Dublin Core (DC) http://t.co/HwCeJ4Kc But not self-explanatory. Make it easy for us to use it @chrpr #lawdi,eltonteb,"Sat, 02 Jun 2012 13:31:47 +0000"
I am actually starting to understand the nuances of the techy bits (DCMI vs RDFa). Wow. #lawdi,classicslib,"Sat, 02 Jun 2012 13:28:33 +0000"
"RT @sramsay: Hail to the Chief: http://t.co/OvBSzfiT #lawdi well, maybe not LOD, but not bad",elli_m,"Sat, 02 Jun 2012 13:27:04 +0000"
@BridgetAlmas too kind! a real pleasure to be in a conversation with such highly collaborative people like you and @CWBlackwell! #lawdi,mr56k,"Sat, 02 Jun 2012 13:26:49 +0000"
"@sebhth 's example DC is not actually ""wrong"" at all. Perfect valid and useful syntax to encode DCMI; just happens to pre-date RDFa. #lawdi",chrpr,"Sat, 02 Jun 2012 13:25:14 +0000"
I'm assuming that the Google Docs pages for the #lawdi #breakout sessions are (or will be) public,adreinhard,"Sat, 02 Jun 2012 13:24:44 +0000"
"#lawdi as we begin the day, we are starting to think about how to continue the conversations afterwards, share the information more widely",elli_m,"Sat, 02 Jun 2012 13:24:38 +0000"
@paregorios BoFs at larger conferences #lawdi,JD_PhD,"Sat, 02 Jun 2012 13:19:46 +0000"
"The barriers to participation in LD are very apparent for many attendees, links very well to the UCL seminar on dig. participation #lawdi",portableant,"Sat, 02 Jun 2012 13:18:50 +0000"
RT @ekansa: #lawdi @sebhth how do we keep up the interaction / collaboration when we leave NYC?,tmtn,"Sat, 02 Jun 2012 13:18:16 +0000"
"@eltoneb A Pelagios ""cookbook"" with case examples. #lawdi Keep the conversation going.",classicslib,"Sat, 02 Jun 2012 13:18:01 +0000"
"RT @eltonteb: @CWBlackwell on extending the Perseus HTTP URIs, so that anyone can look up where Aphrodite and Ares go to bed #lawdi",JGregDeane,"Sat, 02 Jun 2012 13:18:01 +0000"
"RT @tmtn: When Aphrodite and Ares go to bed: ""It's not p*rn*graphy, it's philology, man"" #lawdi",JGregDeane,"Sat, 02 Jun 2012 13:17:48 +0000"
"RT @tmtn: ""how do we lower the barriers, how do we lower the barriers, how do we lower the barriers?"" Good questions by @sebhth at #lawdi",eltonteb,"Sat, 02 Jun 2012 13:17:30 +0000"
#lawdi @sebhth how do we keep up the interaction / collaboration when we leave NYC?,ekansa,"Sat, 02 Jun 2012 13:17:24 +0000"
#lawdi thinking about #LOD hack/learn-fests as sidecars alongside regular conferences; just need some institution to spring for hacker space,paregorios,"Sat, 02 Jun 2012 13:17:23 +0000"
"""how do we lower the barriers, how do we lower the barriers, how do we lower the barriers?"" Good questions by @sebhth at #lawdi",tmtn,"Sat, 02 Jun 2012 13:17:00 +0000"
"RT @tmtn: When Aphrodite and Ares go to bed: ""It's not p*rn*graphy, it's philology, man"" #lawdi",portableant,"Sat, 02 Jun 2012 13:13:35 +0000"
#lawdi @hcayless says he mostly yacked during the hack session; plans for getting http://t.co/nU18V6G0 into pelagios,paregorios,"Sat, 02 Jun 2012 13:13:28 +0000"
"When Aphrodite and Ares go to bed: ""It's not p*rn*graphy, it's philology, man"" #lawdi",tmtn,"Sat, 02 Jun 2012 13:12:40 +0000"
"@CWBlackwell Aphrodite and Ares going to bed with each other - ""that's philology man"" #lawdi",eltonteb,"Sat, 02 Jun 2012 13:12:31 +0000"
@paregorios +1000 #LAWDI,hcayless,"Sat, 02 Jun 2012 13:11:59 +0000"
“@paregorios: I'm gonna suggest we mint http://t.co/e7S1oza9 as domain for http URIs for entities of interest to ancient studies #lawdi” +1,adreinhard,"Sat, 02 Jun 2012 13:11:46 +0000"
"RT @eltonteb: @CWBlackwell on extending the Perseus HTTP URIs, so that anyone can look up where Aphrodite and Ares go to bed #lawdi",portableant,"Sat, 02 Jun 2012 13:11:15 +0000"
"RT @BridgetAlmas: To give props where props are due, Perseus' CTS citation HTTP URIs were spurred by a suggestion from @mr56k. #lawdi",eltonteb,"Sat, 02 Jun 2012 13:11:15 +0000"
"#lawdi @CWBlackwell : if your output works easily with AWLDJS, that's a good unit test",paregorios,"Sat, 02 Jun 2012 13:11:09 +0000"
"To give props where props are due, Perseus' CTS citation HTTP URIs were spurred by a suggestion from @mr56k. #lawdi",BridgetAlmas,"Sat, 02 Jun 2012 13:10:49 +0000"
#lawdi @CWBlackwell is feelin' groovy,paregorios,"Sat, 02 Jun 2012 13:10:11 +0000"
RT @paregorios: I'm gonna suggest we mint http://t.co/dNL9Jr63 as a domain for http URIs for entities of interest to ancient studies #lawdi,sebhth,"Sat, 02 Jun 2012 13:10:08 +0000"
"@CWBlackwell on extending the Perseus HTTP URIs, so that anyone can look up where Aphrodite and Ares go to bed #lawdi",eltonteb,"Sat, 02 Jun 2012 13:09:33 +0000"
Terriffic pre- #lawdi discussion over coffee with @ekansa on how to build Ur linked data,BradHafford,"Sat, 02 Jun 2012 13:09:10 +0000"
I'm gonna suggest we mint http://t.co/dNL9Jr63 as a domain for http URIs for entities of interest to ancient studies #lawdi,paregorios,"Sat, 02 Jun 2012 13:09:09 +0000"
"#lawdi ""URI Envy""",sebhth,"Sat, 02 Jun 2012 13:08:34 +0000"
#lawdi Blackwell on yesterday's hack results: creating URIs from CTS's registry (for URNs) of works and authors,paregorios,"Sat, 02 Jun 2012 13:07:44 +0000"
“@ByzCapp: @sebhth: a theme for today--how to keep the conversation going after #LAWDI” +1,adreinhard,"Sat, 02 Jun 2012 13:06:59 +0000"
Breakout sessions report back. Hackers go first! #lawdi,eltonteb,"Sat, 02 Jun 2012 13:06:57 +0000"
Hackers up first to tell the rest of us about their #breakout session yesterday #lawdi,JD_PhD,"Sat, 02 Jun 2012 13:06:50 +0000"
@classicslib @rogueclassicist the wifi has been rock solid and there has been a very positive atmosphere. Made tweeting about #lawdi easy.,portableant,"Sat, 02 Jun 2012 13:06:28 +0000"
@sebhth: a theme for today--how to keep the conversation going after #LAWDI,ByzCapp,"Sat, 02 Jun 2012 13:06:07 +0000"
MT @philosopher1978 Very Open Universities http://t.co/Rw8NDUHq Interesting for the #lawdi crowd?,eltonteb,"Sat, 02 Jun 2012 13:05:07 +0000"
And we're off! #lawdi,JD_PhD,"Sat, 02 Jun 2012 13:04:54 +0000"
"Whoo! Managed to get here on time, though still might grumble about the hour. Day 4 of #lawdi awesomeness!",chrpr,"Sat, 02 Jun 2012 13:04:49 +0000"
"@rogueclassicist #lawdi also everyone on free NYU wifi, which is quite good. A very IT-friendly conf.",classicslib,"Sat, 02 Jun 2012 13:03:11 +0000"
"There's some hungover #lawdi faculty today, how's the head GruberMonster? @ewg118 Dive bar Dive Dive Bar (going to make the wordle)",portableant,"Sat, 02 Jun 2012 13:01:34 +0000"
@ewg118 looking a bit bleary-eyed as the SATURDAY MORNING session of the final day at #lawdi begins. The Dive bar is to blame. #nevergoback,eltonteb,"Sat, 02 Jun 2012 12:57:58 +0000"
#lawdi ites may be amused to know that I went to my brother's apt. on W 75th and across the street was ... another dive bar.,classicslib,"Sat, 02 Jun 2012 12:57:01 +0000"
"Unofficial #lawdi linked open data themesong: ""Unchained"" by Van Halen",adreinhard,"Sat, 02 Jun 2012 12:49:22 +0000"
"@rogueclassicist #lawdi all of the above: laptops, Macs, PCs, tablets, mobile devices, using a slew of apps and sites",adreinhard,"Sat, 02 Jun 2012 12:46:13 +0000"
"#lawdi ~ just out of curiosity, what are folks who are livetweeting this using? ipads? blackberries? laptops? iphones? comments on ease?",rogueclassicist,"Sat, 02 Jun 2012 12:44:05 +0000"
Slow trains and mild hangovers shall have me slightly late to #lawdi. Who's idea was 9am on Sat anyway? :),chrpr,"Sat, 02 Jun 2012 12:41:10 +0000"
"Where all the Lawdites at? @sebhth and @adreinhard are here, plus the guard. #lawdi",adreinhard,"Sat, 02 Jun 2012 12:26:09 +0000"
@ryanfb @sebhth principle #lawdi,paregorios,"Sat, 02 Jun 2012 12:08:17 +0000"
@ryanfb it's a general provoke for happy living ;) @sebhth #lawdi,paregorios,"Sat, 02 Jun 2012 12:06:50 +0000"
@classicslib I hope to visit the Met today after #lawdi wraps up.,sgillies,"Sat, 02 Jun 2012 11:41:17 +0000"
#lawdi dive bar... groan.....,ekansa,"Sat, 02 Jun 2012 11:14:18 +0000"
"4th day in NYC, haven't been to the Met yet. Went to AMNH (dinosaurs!) on 1st afternoon. #badclassicist #lawdi",classicslib,"Sat, 02 Jun 2012 10:57:03 +0000"
"RT @tmtn: #lawdi For an introduction to RDF and Linked Data, check out my supervisor's slides at http://t.co/yuzKkmOE",slantedviewer,"Sat, 02 Jun 2012 10:17:57 +0000"
"RT @ekansa: #lawdi good discussion about real world issue. metadata fields not used consistently, makes it hard to link (with quality)",slantedviewer,"Sat, 02 Jun 2012 09:04:49 +0000"
Had fun showing @tmtn around @metmuseum and then a huge jug of cocktails with the GruberPartyMonster (@ewg118) at the Mexican. #lawdi,portableant,"Sat, 02 Jun 2012 05:01:52 +0000"
RT @adreinhard: @tronchin #lawdi is how an archaeology conference should be live-tweeted. Puts #aiaapa to shame.,portableant,"Sat, 02 Jun 2012 04:58:51 +0000"
@sebhth @paregorios important to note: unrelated to my insidious plans to be revealed during my talk tomorrow #lawdi #multipleinsidiousplans,ryanfb,"Sat, 02 Jun 2012 04:54:38 +0000"
Trapped by rain at the Shanty in Brooklyn. Best gin ever! And good conversation with @davidamichelson and an old friend. Late night! #lawdi,thememorious,"Sat, 02 Jun 2012 04:51:35 +0000"
Trapped by rain in the dive bar #lawdi,portableant,"Sat, 02 Jun 2012 04:37:17 +0000"
Still out with the Grubermonster #lawdi,portableant,"Sat, 02 Jun 2012 04:32:31 +0000"
RT @christophwarner: Thinking about maybe bringing up @apache_oodt at this #lawdi unconference.,chrismattmann,"Sat, 02 Jun 2012 04:15:46 +0000"
"RT @portableant: Cool, mention of Apache OODT. Wondered if this might come up #lawdi",chrismattmann,"Sat, 02 Jun 2012 04:15:20 +0000"
"RT @adreinhard: #lawdi getting tooled up with Apache OODT, Plone, and Pyramid",chrismattmann,"Sat, 02 Jun 2012 04:15:17 +0000"
RT @ekansa: @christophwarner #lawdi Apache OODT: http://t.co/gt3SclX9,chrismattmann,"Sat, 02 Jun 2012 04:15:12 +0000"
#lawdi Relevant to today's and tonight's conversation on academia: Hitler navigates peer review: http://t.co/Rc2NoDtH,ekansa,"Sat, 02 Jun 2012 04:15:06 +0000"
"#LAWDI folks, you could do worse than acquiesce to @ryanfb's insidious plans. Far worse. ;)",paregorios,"Sat, 02 Jun 2012 03:19:01 +0000"
"Just finished designing my slides for my talk on journals, monographs, and linked data for #lawdi. No Dive Bar tonight :( QQ",adreinhard,"Sat, 02 Jun 2012 03:18:07 +0000"
"Inspired by the developments in digital publishing discussed with @adreinhard today at #LAWDI. Guidebooks as apps, digital+print editions.",ByzCapp,"Sat, 02 Jun 2012 02:37:58 +0000"
"@pjherrel Cool! The sooner more people see it, the better so please release if ready. Tho I'm happy to look if that's useful to u. #LAWDI",sebhth,"Sat, 02 Jun 2012 02:06:38 +0000"
not sure what i'm enjoying more right about now #lawdi or the fact that Johan Santana just threw the 1st no-hitter in #metshistory !,kimtruck,"Sat, 02 Jun 2012 01:48:47 +0000"
Impressed with #lawdi livetweeting. Now if only more people would tweet at #aiaapa like @BoneGirlPhD we'd really have something. #Seattle,TimothyPhin,"Sat, 02 Jun 2012 01:07:47 +0000"
@rogueclassicist And we have one more full day to go! #lawdi,adreinhard,"Sat, 02 Jun 2012 01:06:41 +0000"
"“@chrpr: With regard to the whole NLP to assist in assignment of vocab terms, check out HIVE: http://t.co/m4A8G9DO #lawdi” @janeg_mrc",evamen,"Sat, 02 Jun 2012 01:01:56 +0000"
benn awesome following/catching up with the #lawdi livetweeting today ... thanks y'all,rogueclassicist,"Sat, 02 Jun 2012 01:01:55 +0000"
@tronchin #lawdi is how an archaeology conference should be live-tweeted. Puts #aiaapa to shame.,adreinhard,"Sat, 02 Jun 2012 00:54:40 +0000"
RT @mia_out: #lodlam MT @ResearchSpace: link prompted by #LAWDI. A very important paper by Doerr on CIDOC-CRM semantic search http://t.co/w8VSLN5P,PaulGBentley,"Sat, 02 Jun 2012 00:03:55 +0000"
#lawdi folks: where did you all end up for evening festivities?,chrpr,"Fri, 01 Jun 2012 22:59:04 +0000"
Great day 2 for #LAWDI. Day 2 evening location ...,Pompeiana79,"Fri, 01 Jun 2012 21:55:27 +0000"
So are we all going to purify ourselves after the last #lawdi day tomorrow?,chrpr,"Fri, 01 Jun 2012 21:45:35 +0000"
"Oh Lawdy! Too many #lawdi tweets to follow! Nice work, y'all.",tronchin,"Fri, 01 Jun 2012 21:29:19 +0000"
"And we're done! Off to ""Nomads and Networks"" at #ISAW http://t.co/KntaYmKN #lawdi",JD_PhD,"Fri, 01 Jun 2012 21:27:18 +0000"
"With regard to the whole NLP to assist in assignment of vocab terms, check out HIVE: http://t.co/BlmJOqT6 #lawdi",chrpr,"Fri, 01 Jun 2012 21:27:09 +0000"
@sebhth elaborate on things you care about just so anyone following #lawdi and this debate might understand.,portableant,"Fri, 01 Jun 2012 21:26:42 +0000"
@chrpr it defaults to string literals for all the things I really care about as an archaeologist 2/2 #lawdi,sebhth,"Fri, 01 Jun 2012 21:25:21 +0000"
"OCHRE strategy: use existing standards and tools for thesaurus mappings, enable human scholar to do it easily and get credit for it #lawdi",eltonteb,"Fri, 01 Jun 2012 21:25:11 +0000"
@elli_m #lawdi but you often need some use of shared classes for discovery in an open world. Why not have both (your own vocab + shared)?,ekansa,"Fri, 01 Jun 2012 21:24:11 +0000"
@BradHafford @ekansa @ewg118 there's also http://t.co/c3hpLPN4 from Mike Rains and of course ARKDB from LP #lawdi,portableant,"Fri, 01 Jun 2012 21:21:32 +0000"
"#lawdi Schloen - doesn't want class-based ontology which already imposes interpretation, but item based and hierarchical",elli_m,"Fri, 01 Jun 2012 21:19:47 +0000"
"@ekansa @sebhth But isn't it important to note what happens to things? Create, find, edit, draw on, copy, curate, inventory, etc? #lawdi",chrpr,"Fri, 01 Jun 2012 21:19:37 +0000"
"#lawdi Schloen ArchaeoML consists of 18 XML schemas - fully normalized - to represent spatial, temporal, linguistic, logical relationships",elli_m,"Fri, 01 Jun 2012 21:18:27 +0000"
RT @ekansa: #lawdi Schloen makes good point that heterogenous ontologies are often a good thing (semantic authority resides with scholars).,eltonteb,"Fri, 01 Jun 2012 21:16:41 +0000"
"#lawdi Schloen ""productive conflict of interpretations""",paregorios,"Fri, 01 Jun 2012 21:14:51 +0000"
"Semantic authorities are integral to scholarship, so system must respect this ""conflict of interpretations"" #lawdi",JD_PhD,"Fri, 01 Jun 2012 21:14:42 +0000"
#lawdi Schloen makes good point that heterogenous ontologies are often a good thing (semantic authority resides with scholars).,ekansa,"Fri, 01 Jun 2012 21:14:37 +0000"
"#lawdi Schloen ""heterogeneous ontologies are not a vice to be combated … but a defining virtue of critical scholarship in the humanities""",paregorios,"Fri, 01 Jun 2012 21:14:01 +0000"
#lawdi David Schloen on OCHRE another archaeological system/workspace. This is a real theme here. XML based,elli_m,"Fri, 01 Jun 2012 21:13:59 +0000"
